center,left,right,steering,throttle,brake,speed
IMG/center_2020_02_08_20_02_00_521.jpg,IMG/left_2020_02_08_20_02_00_521.jpg,IMG/right_2020_02_08_20_02_00_521.jpg,0,0,0,27.38799
IMG/center_2020_02_08_20_02_00_619.jpg,IMG/left_2020_02_08_20_02_00_619.jpg,IMG/right_2020_02_08_20_02_00_619.jpg,0.15,0,0,27.20094
IMG/center_2020_02_08_20_02_00_716.jpg,IMG/left_2020_02_08_20_02_00_716.jpg,IMG/right_2020_02_08_20_02_00_716.jpg,0.4,0,0,27.24862
IMG/center_2020_02_08_20_02_00_783.jpg,IMG/left_2020_02_08_20_02_00_783.jpg,IMG/right_2020_02_08_20_02_00_783.jpg,0.5500001,0,0,27.09315
IMG/center_2020_02_08_20_02_00_881.jpg,IMG/left_2020_02_08_20_02_00_881.jpg,IMG/right_2020_02_08_20_02_00_881.jpg,0.8000001,0,0,26.84111
IMG/center_2020_02_08_20_02_00_947.jpg,IMG/left_2020_02_08_20_02_00_947.jpg,IMG/right_2020_02_08_20_02_00_947.jpg,0.9500002,0,0,26.70829
IMG/center_2020_02_08_20_02_01_020.jpg,IMG/left_2020_02_08_20_02_01_020.jpg,IMG/right_2020_02_08_20_02_01_020.jpg,1,0,0,26.37577
IMG/center_2020_02_08_20_02_01_091.jpg,IMG/left_2020_02_08_20_02_01_091.jpg,IMG/right_2020_02_08_20_02_01_091.jpg,1,0,0,26.19433
IMG/center_2020_02_08_20_02_01_163.jpg,IMG/left_2020_02_08_20_02_01_163.jpg,IMG/right_2020_02_08_20_02_01_163.jpg,0,0,0,26.16538
IMG/center_2020_02_08_20_02_01_233.jpg,IMG/left_2020_02_08_20_02_01_233.jpg,IMG/right_2020_02_08_20_02_01_233.jpg,0,0,0,26.1862
IMG/center_2020_02_08_20_02_01_312.jpg,IMG/left_2020_02_08_20_02_01_312.jpg,IMG/right_2020_02_08_20_02_01_312.jpg,0,0,0,26.26781
IMG/center_2020_02_08_20_02_01_388.jpg,IMG/left_2020_02_08_20_02_01_388.jpg,IMG/right_2020_02_08_20_02_01_388.jpg,0,0,0,26.38137
IMG/center_2020_02_08_20_02_01_459.jpg,IMG/left_2020_02_08_20_02_01_459.jpg,IMG/right_2020_02_08_20_02_01_459.jpg,0,0,0,26.53141
IMG/center_2020_02_08_20_02_01_528.jpg,IMG/left_2020_02_08_20_02_01_528.jpg,IMG/right_2020_02_08_20_02_01_528.jpg,0,0.1046975,0,26.65629
IMG/center_2020_02_08_20_02_01_600.jpg,IMG/left_2020_02_08_20_02_01_600.jpg,IMG/right_2020_02_08_20_02_01_600.jpg,0.1,0.3210109,0,27.06561
IMG/center_2020_02_08_20_02_01_671.jpg,IMG/left_2020_02_08_20_02_01_671.jpg,IMG/right_2020_02_08_20_02_01_671.jpg,0.3,0.535116,0,27.59927
IMG/center_2020_02_08_20_02_01_741.jpg,IMG/left_2020_02_08_20_02_01_741.jpg,IMG/right_2020_02_08_20_02_01_741.jpg,0.45,0.7442631,0,28.00822
IMG/center_2020_02_08_20_02_01_811.jpg,IMG/left_2020_02_08_20_02_01_811.jpg,IMG/right_2020_02_08_20_02_01_811.jpg,0.6500001,0.9559895,0,28.92537
IMG/center_2020_02_08_20_02_01_884.jpg,IMG/left_2020_02_08_20_02_01_884.jpg,IMG/right_2020_02_08_20_02_01_884.jpg,0,1,0,29.5421
IMG/center_2020_02_08_20_02_01_953.jpg,IMG/left_2020_02_08_20_02_01_953.jpg,IMG/right_2020_02_08_20_02_01_953.jpg,0,1,0,30.49271
IMG/center_2020_02_08_20_02_02_021.jpg,IMG/left_2020_02_08_20_02_02_021.jpg,IMG/right_2020_02_08_20_02_02_021.jpg,0,1,0,30.0241
IMG/center_2020_02_08_20_02_02_090.jpg,IMG/left_2020_02_08_20_02_02_090.jpg,IMG/right_2020_02_08_20_02_02_090.jpg,0.2,1,0,30.20619
IMG/center_2020_02_08_20_02_02_161.jpg,IMG/left_2020_02_08_20_02_02_161.jpg,IMG/right_2020_02_08_20_02_02_161.jpg,0.35,0.7878684,0,29.87842
IMG/center_2020_02_08_20_02_02_231.jpg,IMG/left_2020_02_08_20_02_02_231.jpg,IMG/right_2020_02_08_20_02_02_231.jpg,0.5500001,0.5781915,0,30.03453
IMG/center_2020_02_08_20_02_02_299.jpg,IMG/left_2020_02_08_20_02_02_299.jpg,IMG/right_2020_02_08_20_02_02_299.jpg,0.7,0.376206,0,30.04421
IMG/center_2020_02_08_20_02_02_368.jpg,IMG/left_2020_02_08_20_02_02_368.jpg,IMG/right_2020_02_08_20_02_02_368.jpg,0.8500001,0.1649039,0,29.97289
IMG/center_2020_02_08_20_02_02_438.jpg,IMG/left_2020_02_08_20_02_02_438.jpg,IMG/right_2020_02_08_20_02_02_438.jpg,0,0,0,29.8083
IMG/center_2020_02_08_20_02_02_506.jpg,IMG/left_2020_02_08_20_02_02_506.jpg,IMG/right_2020_02_08_20_02_02_506.jpg,0,0,0,29.64207
IMG/center_2020_02_08_20_02_02_603.jpg,IMG/left_2020_02_08_20_02_02_603.jpg,IMG/right_2020_02_08_20_02_02_603.jpg,0,0,0,29.47944
IMG/center_2020_02_08_20_02_02_671.jpg,IMG/left_2020_02_08_20_02_02_671.jpg,IMG/right_2020_02_08_20_02_02_671.jpg,0,0,0,29.27841
IMG/center_2020_02_08_20_02_02_740.jpg,IMG/left_2020_02_08_20_02_02_740.jpg,IMG/right_2020_02_08_20_02_02_740.jpg,0,0,0,28.97233
IMG/center_2020_02_08_20_02_02_836.jpg,IMG/left_2020_02_08_20_02_02_836.jpg,IMG/right_2020_02_08_20_02_02_836.jpg,-0.15,0,0,28.76649
IMG/center_2020_02_08_20_02_02_904.jpg,IMG/left_2020_02_08_20_02_02_904.jpg,IMG/right_2020_02_08_20_02_02_904.jpg,-0.3,0,0,28.42998
IMG/center_2020_02_08_20_02_02_974.jpg,IMG/left_2020_02_08_20_02_02_974.jpg,IMG/right_2020_02_08_20_02_02_974.jpg,-0.5000001,0,0,27.8937
IMG/center_2020_02_08_20_02_03_072.jpg,IMG/left_2020_02_08_20_02_03_072.jpg,IMG/right_2020_02_08_20_02_03_072.jpg,0,0,0,27.32769
IMG/center_2020_02_08_20_02_03_140.jpg,IMG/left_2020_02_08_20_02_03_140.jpg,IMG/right_2020_02_08_20_02_03_140.jpg,0,0,0,26.93734
IMG/center_2020_02_08_20_02_03_207.jpg,IMG/left_2020_02_08_20_02_03_207.jpg,IMG/right_2020_02_08_20_02_03_207.jpg,0,0,0,26.58075
IMG/center_2020_02_08_20_02_03_277.jpg,IMG/left_2020_02_08_20_02_03_277.jpg,IMG/right_2020_02_08_20_02_03_277.jpg,-0.2,0,0,26.14052
IMG/center_2020_02_08_20_02_03_379.jpg,IMG/left_2020_02_08_20_02_03_379.jpg,IMG/right_2020_02_08_20_02_03_379.jpg,-0.45,0,0,25.40033
IMG/center_2020_02_08_20_02_03_450.jpg,IMG/left_2020_02_08_20_02_03_450.jpg,IMG/right_2020_02_08_20_02_03_450.jpg,-0.6500001,0,0,24.73767
IMG/center_2020_02_08_20_02_03_518.jpg,IMG/left_2020_02_08_20_02_03_518.jpg,IMG/right_2020_02_08_20_02_03_518.jpg,-0.8000001,0,0,24.18645
IMG/center_2020_02_08_20_02_03_589.jpg,IMG/left_2020_02_08_20_02_03_589.jpg,IMG/right_2020_02_08_20_02_03_589.jpg,-0.9500002,0,0,23.64349
IMG/center_2020_02_08_20_02_03_664.jpg,IMG/left_2020_02_08_20_02_03_664.jpg,IMG/right_2020_02_08_20_02_03_664.jpg,-1,0,0,22.81063
IMG/center_2020_02_08_20_02_03_734.jpg,IMG/left_2020_02_08_20_02_03_734.jpg,IMG/right_2020_02_08_20_02_03_734.jpg,0,0,0,22.14659
IMG/center_2020_02_08_20_02_03_830.jpg,IMG/left_2020_02_08_20_02_03_830.jpg,IMG/right_2020_02_08_20_02_03_830.jpg,0,0,0,21.29673
IMG/center_2020_02_08_20_02_03_903.jpg,IMG/left_2020_02_08_20_02_03_903.jpg,IMG/right_2020_02_08_20_02_03_903.jpg,0,0,0,20.94767
IMG/center_2020_02_08_20_02_03_996.jpg,IMG/left_2020_02_08_20_02_03_996.jpg,IMG/right_2020_02_08_20_02_03_996.jpg,0.2,0,0,20.15985
IMG/center_2020_02_08_20_02_04_065.jpg,IMG/left_2020_02_08_20_02_04_065.jpg,IMG/right_2020_02_08_20_02_04_065.jpg,0.35,0,0,19.66569
IMG/center_2020_02_08_20_02_04_134.jpg,IMG/left_2020_02_08_20_02_04_134.jpg,IMG/right_2020_02_08_20_02_04_134.jpg,0.5500001,0,0,18.87112
IMG/center_2020_02_08_20_02_04_228.jpg,IMG/left_2020_02_08_20_02_04_228.jpg,IMG/right_2020_02_08_20_02_04_228.jpg,0,0,0,18.26915
IMG/center_2020_02_08_20_02_04_296.jpg,IMG/left_2020_02_08_20_02_04_296.jpg,IMG/right_2020_02_08_20_02_04_296.jpg,0,0,0,17.74985
IMG/center_2020_02_08_20_02_04_396.jpg,IMG/left_2020_02_08_20_02_04_396.jpg,IMG/right_2020_02_08_20_02_04_396.jpg,0,0.1948532,0,17.32411
IMG/center_2020_02_08_20_02_04_469.jpg,IMG/left_2020_02_08_20_02_04_469.jpg,IMG/right_2020_02_08_20_02_04_469.jpg,-0.05,0.4018178,0,16.80768
IMG/center_2020_02_08_20_02_04_568.jpg,IMG/left_2020_02_08_20_02_04_568.jpg,IMG/right_2020_02_08_20_02_04_568.jpg,-0.3,0.498521,0,17.02672
IMG/center_2020_02_08_20_02_04_663.jpg,IMG/left_2020_02_08_20_02_04_663.jpg,IMG/right_2020_02_08_20_02_04_663.jpg,-0.5500001,0.1993559,0,16.53536
IMG/center_2020_02_08_20_02_04_732.jpg,IMG/left_2020_02_08_20_02_04_732.jpg,IMG/right_2020_02_08_20_02_04_732.jpg,-0.7500002,0,0,15.96531
IMG/center_2020_02_08_20_02_04_839.jpg,IMG/left_2020_02_08_20_02_04_839.jpg,IMG/right_2020_02_08_20_02_04_839.jpg,-1,0.2046006,0,15.24942
IMG/center_2020_02_08_20_02_04_929.jpg,IMG/left_2020_02_08_20_02_04_929.jpg,IMG/right_2020_02_08_20_02_04_929.jpg,0,0.4949548,0,15.06899
IMG/center_2020_02_08_20_02_05_027.jpg,IMG/left_2020_02_08_20_02_05_027.jpg,IMG/right_2020_02_08_20_02_05_027.jpg,0,0.7886061,0,15.00072
IMG/center_2020_02_08_20_02_05_125.jpg,IMG/left_2020_02_08_20_02_05_125.jpg,IMG/right_2020_02_08_20_02_05_125.jpg,0,1,0,15.75652
IMG/center_2020_02_08_20_02_05_232.jpg,IMG/left_2020_02_08_20_02_05_232.jpg,IMG/right_2020_02_08_20_02_05_232.jpg,-0.05,1,0,16.32049
IMG/center_2020_02_08_20_02_05_321.jpg,IMG/left_2020_02_08_20_02_05_321.jpg,IMG/right_2020_02_08_20_02_05_321.jpg,-0.3,0.8071916,0,16.91325
IMG/center_2020_02_08_20_02_05_419.jpg,IMG/left_2020_02_08_20_02_05_419.jpg,IMG/right_2020_02_08_20_02_05_419.jpg,-0.5500001,0.5167887,0,16.94585
IMG/center_2020_02_08_20_02_05_485.jpg,IMG/left_2020_02_08_20_02_05_485.jpg,IMG/right_2020_02_08_20_02_05_485.jpg,0,0.719108,0,17.08645
IMG/center_2020_02_08_20_02_05_581.jpg,IMG/left_2020_02_08_20_02_05_581.jpg,IMG/right_2020_02_08_20_02_05_581.jpg,0,1,0,17.59756
IMG/center_2020_02_08_20_02_05_675.jpg,IMG/left_2020_02_08_20_02_05_675.jpg,IMG/right_2020_02_08_20_02_05_675.jpg,-0.15,0.909969,0,18.31764
IMG/center_2020_02_08_20_02_05_775.jpg,IMG/left_2020_02_08_20_02_05_775.jpg,IMG/right_2020_02_08_20_02_05_775.jpg,-0.4,0.6108509,0,18.69151
IMG/center_2020_02_08_20_02_05_868.jpg,IMG/left_2020_02_08_20_02_05_868.jpg,IMG/right_2020_02_08_20_02_05_868.jpg,-0.6000001,0.3317478,0,18.70402
IMG/center_2020_02_08_20_02_05_964.jpg,IMG/left_2020_02_08_20_02_05_964.jpg,IMG/right_2020_02_08_20_02_05_964.jpg,-0.8500001,0.04140338,0,18.35789
IMG/center_2020_02_08_20_02_06_034.jpg,IMG/left_2020_02_08_20_02_06_034.jpg,IMG/right_2020_02_08_20_02_06_034.jpg,-1,0,0,17.89994
IMG/center_2020_02_08_20_02_06_118.jpg,IMG/left_2020_02_08_20_02_06_118.jpg,IMG/right_2020_02_08_20_02_06_118.jpg,0,0.2607505,0,17.61513
IMG/center_2020_02_08_20_02_06_200.jpg,IMG/left_2020_02_08_20_02_06_200.jpg,IMG/right_2020_02_08_20_02_06_200.jpg,0,0.5043718,0,17.62003
IMG/center_2020_02_08_20_02_06_294.jpg,IMG/left_2020_02_08_20_02_06_294.jpg,IMG/right_2020_02_08_20_02_06_294.jpg,-0.2,0.5937935,0,18.159
IMG/center_2020_02_08_20_02_06_391.jpg,IMG/left_2020_02_08_20_02_06_391.jpg,IMG/right_2020_02_08_20_02_06_391.jpg,-0.45,0.3044357,0,18.41495
IMG/center_2020_02_08_20_02_06_492.jpg,IMG/left_2020_02_08_20_02_06_492.jpg,IMG/right_2020_02_08_20_02_06_492.jpg,-0.7,0.00300391,0,17.94633
IMG/center_2020_02_08_20_02_06_591.jpg,IMG/left_2020_02_08_20_02_06_591.jpg,IMG/right_2020_02_08_20_02_06_591.jpg,-0.9500002,0,0,17.78952
IMG/center_2020_02_08_20_02_06_689.jpg,IMG/left_2020_02_08_20_02_06_689.jpg,IMG/right_2020_02_08_20_02_06_689.jpg,-1,0,0,17.50808
IMG/center_2020_02_08_20_02_06_764.jpg,IMG/left_2020_02_08_20_02_06_764.jpg,IMG/right_2020_02_08_20_02_06_764.jpg,-1,0,0,17.31871
IMG/center_2020_02_08_20_02_06_824.jpg,IMG/left_2020_02_08_20_02_06_824.jpg,IMG/right_2020_02_08_20_02_06_824.jpg,-1,0,0,16.70626
IMG/center_2020_02_08_20_02_06_903.jpg,IMG/left_2020_02_08_20_02_06_903.jpg,IMG/right_2020_02_08_20_02_06_903.jpg,-1,0,0,16.5225
IMG/center_2020_02_08_20_02_06_996.jpg,IMG/left_2020_02_08_20_02_06_996.jpg,IMG/right_2020_02_08_20_02_06_996.jpg,0,0,0,16.63698
IMG/center_2020_02_08_20_02_07_069.jpg,IMG/left_2020_02_08_20_02_07_069.jpg,IMG/right_2020_02_08_20_02_07_069.jpg,-0.15,0,0,16.03561
IMG/center_2020_02_08_20_02_07_152.jpg,IMG/left_2020_02_08_20_02_07_152.jpg,IMG/right_2020_02_08_20_02_07_152.jpg,-0.35,0,0,15.89374
IMG/center_2020_02_08_20_02_07_226.jpg,IMG/left_2020_02_08_20_02_07_226.jpg,IMG/right_2020_02_08_20_02_07_226.jpg,-0.5500001,0,0,15.73885
IMG/center_2020_02_08_20_02_07_298.jpg,IMG/left_2020_02_08_20_02_07_298.jpg,IMG/right_2020_02_08_20_02_07_298.jpg,-0.7,0,0,16.0696
IMG/center_2020_02_08_20_02_07_370.jpg,IMG/left_2020_02_08_20_02_07_370.jpg,IMG/right_2020_02_08_20_02_07_370.jpg,-0.9000002,0,0,15.7859
IMG/center_2020_02_08_20_02_07_443.jpg,IMG/left_2020_02_08_20_02_07_443.jpg,IMG/right_2020_02_08_20_02_07_443.jpg,-1,0,0,15.4974
IMG/center_2020_02_08_20_02_07_519.jpg,IMG/left_2020_02_08_20_02_07_519.jpg,IMG/right_2020_02_08_20_02_07_519.jpg,-1,0,0,14.85493
IMG/center_2020_02_08_20_02_07_598.jpg,IMG/left_2020_02_08_20_02_07_598.jpg,IMG/right_2020_02_08_20_02_07_598.jpg,-1,0,0,14.67527
IMG/center_2020_02_08_20_02_07_676.jpg,IMG/left_2020_02_08_20_02_07_676.jpg,IMG/right_2020_02_08_20_02_07_676.jpg,-1,0,0,14.52973
IMG/center_2020_02_08_20_02_07_753.jpg,IMG/left_2020_02_08_20_02_07_753.jpg,IMG/right_2020_02_08_20_02_07_753.jpg,-1,0,0,14.2928
IMG/center_2020_02_08_20_02_07_828.jpg,IMG/left_2020_02_08_20_02_07_828.jpg,IMG/right_2020_02_08_20_02_07_828.jpg,-1,0,0,14.14615
IMG/center_2020_02_08_20_02_07_896.jpg,IMG/left_2020_02_08_20_02_07_896.jpg,IMG/right_2020_02_08_20_02_07_896.jpg,-1,0,0,14.56751
IMG/center_2020_02_08_20_02_07_964.jpg,IMG/left_2020_02_08_20_02_07_964.jpg,IMG/right_2020_02_08_20_02_07_964.jpg,0,0.1033656,0,14.36524
IMG/center_2020_02_08_20_02_08_057.jpg,IMG/left_2020_02_08_20_02_08_057.jpg,IMG/right_2020_02_08_20_02_08_057.jpg,-0.1,0.4115231,0,13.99469
IMG/center_2020_02_08_20_02_08_168.jpg,IMG/left_2020_02_08_20_02_08_168.jpg,IMG/right_2020_02_08_20_02_08_168.jpg,-0.35,0.1129073,0,14.62306
IMG/center_2020_02_08_20_02_08_228.jpg,IMG/left_2020_02_08_20_02_08_228.jpg,IMG/right_2020_02_08_20_02_08_228.jpg,-0.5000001,0,0,14.01387
IMG/center_2020_02_08_20_02_08_314.jpg,IMG/left_2020_02_08_20_02_08_314.jpg,IMG/right_2020_02_08_20_02_08_314.jpg,-0.7,0,0,13.82433
IMG/center_2020_02_08_20_02_08_392.jpg,IMG/left_2020_02_08_20_02_08_392.jpg,IMG/right_2020_02_08_20_02_08_392.jpg,-0.9000002,0,0,13.60953
IMG/center_2020_02_08_20_02_08_472.jpg,IMG/left_2020_02_08_20_02_08_472.jpg,IMG/right_2020_02_08_20_02_08_472.jpg,-1,0.2401263,0,13.43379
IMG/center_2020_02_08_20_02_08_556.jpg,IMG/left_2020_02_08_20_02_08_556.jpg,IMG/right_2020_02_08_20_02_08_556.jpg,-1,0,0,13.32138
IMG/center_2020_02_08_20_02_08_637.jpg,IMG/left_2020_02_08_20_02_08_637.jpg,IMG/right_2020_02_08_20_02_08_637.jpg,-1,0,0,13.18652
IMG/center_2020_02_08_20_02_08_717.jpg,IMG/left_2020_02_08_20_02_08_717.jpg,IMG/right_2020_02_08_20_02_08_717.jpg,-1,0,0,13.13562
IMG/center_2020_02_08_20_02_08_793.jpg,IMG/left_2020_02_08_20_02_08_793.jpg,IMG/right_2020_02_08_20_02_08_793.jpg,-1,0,0,13.00385
IMG/center_2020_02_08_20_02_08_859.jpg,IMG/left_2020_02_08_20_02_08_859.jpg,IMG/right_2020_02_08_20_02_08_859.jpg,-1,0.09918702,0,13.13768
IMG/center_2020_02_08_20_02_08_964.jpg,IMG/left_2020_02_08_20_02_08_964.jpg,IMG/right_2020_02_08_20_02_08_964.jpg,-1,0,0,12.79282
IMG/center_2020_02_08_20_02_09_027.jpg,IMG/left_2020_02_08_20_02_09_027.jpg,IMG/right_2020_02_08_20_02_09_027.jpg,-1,0,0,12.67392
IMG/center_2020_02_08_20_02_09_124.jpg,IMG/left_2020_02_08_20_02_09_124.jpg,IMG/right_2020_02_08_20_02_09_124.jpg,-1,0,0,12.84435
IMG/center_2020_02_08_20_02_09_224.jpg,IMG/left_2020_02_08_20_02_09_224.jpg,IMG/right_2020_02_08_20_02_09_224.jpg,0,0.2936951,0,12.53576
IMG/center_2020_02_08_20_02_09_295.jpg,IMG/left_2020_02_08_20_02_09_295.jpg,IMG/right_2020_02_08_20_02_09_295.jpg,-0.1,0.4963288,0,12.88352
IMG/center_2020_02_08_20_02_09_369.jpg,IMG/left_2020_02_08_20_02_09_369.jpg,IMG/right_2020_02_08_20_02_09_369.jpg,-0.3,0.2685877,0,13.14092
IMG/center_2020_02_08_20_02_09_443.jpg,IMG/left_2020_02_08_20_02_09_443.jpg,IMG/right_2020_02_08_20_02_09_443.jpg,-0.5000001,0.03792849,0,13.09719
IMG/center_2020_02_08_20_02_09_512.jpg,IMG/left_2020_02_08_20_02_09_512.jpg,IMG/right_2020_02_08_20_02_09_512.jpg,-0.6500001,0,0,12.73067
IMG/center_2020_02_08_20_02_09_603.jpg,IMG/left_2020_02_08_20_02_09_603.jpg,IMG/right_2020_02_08_20_02_09_603.jpg,0,0.2562349,0,12.67586
IMG/center_2020_02_08_20_02_09_680.jpg,IMG/left_2020_02_08_20_02_09_680.jpg,IMG/right_2020_02_08_20_02_09_680.jpg,0,0.5062253,0,13.27288
IMG/center_2020_02_08_20_02_09_773.jpg,IMG/left_2020_02_08_20_02_09_773.jpg,IMG/right_2020_02_08_20_02_09_773.jpg,0,0.7867267,0,13.87454
IMG/center_2020_02_08_20_02_09_836.jpg,IMG/left_2020_02_08_20_02_09_836.jpg,IMG/right_2020_02_08_20_02_09_836.jpg,0,1,0,14.66118
IMG/center_2020_02_08_20_02_09_908.jpg,IMG/left_2020_02_08_20_02_09_908.jpg,IMG/right_2020_02_08_20_02_09_908.jpg,0,0.7835894,0,14.92503
IMG/center_2020_02_08_20_02_09_993.jpg,IMG/left_2020_02_08_20_02_09_993.jpg,IMG/right_2020_02_08_20_02_09_993.jpg,0,0.5618626,0,15.36074
IMG/center_2020_02_08_20_02_10_067.jpg,IMG/left_2020_02_08_20_02_10_067.jpg,IMG/right_2020_02_08_20_02_10_067.jpg,0,0.3393307,0,15.63918
IMG/center_2020_02_08_20_02_10_144.jpg,IMG/left_2020_02_08_20_02_10_144.jpg,IMG/right_2020_02_08_20_02_10_144.jpg,0,0.3292494,0,15.74611
IMG/center_2020_02_08_20_02_10_206.jpg,IMG/left_2020_02_08_20_02_10_206.jpg,IMG/right_2020_02_08_20_02_10_206.jpg,0,0.5499214,0,16.40018
IMG/center_2020_02_08_20_02_10_291.jpg,IMG/left_2020_02_08_20_02_10_291.jpg,IMG/right_2020_02_08_20_02_10_291.jpg,-0.1,0.54293,0,16.85438
IMG/center_2020_02_08_20_02_10_355.jpg,IMG/left_2020_02_08_20_02_10_355.jpg,IMG/right_2020_02_08_20_02_10_355.jpg,-0.3,0.3214074,0,17.07818
IMG/center_2020_02_08_20_02_10_425.jpg,IMG/left_2020_02_08_20_02_10_425.jpg,IMG/right_2020_02_08_20_02_10_425.jpg,-0.45,0.1097392,0,16.67248
IMG/center_2020_02_08_20_02_10_499.jpg,IMG/left_2020_02_08_20_02_10_499.jpg,IMG/right_2020_02_08_20_02_10_499.jpg,-0.6500001,0,0,16.40435
IMG/center_2020_02_08_20_02_10_574.jpg,IMG/left_2020_02_08_20_02_10_574.jpg,IMG/right_2020_02_08_20_02_10_574.jpg,-0.8500001,0,0,16.11749
IMG/center_2020_02_08_20_02_10_646.jpg,IMG/left_2020_02_08_20_02_10_646.jpg,IMG/right_2020_02_08_20_02_10_646.jpg,-1,0,0,16.32902
IMG/center_2020_02_08_20_02_10_735.jpg,IMG/left_2020_02_08_20_02_10_735.jpg,IMG/right_2020_02_08_20_02_10_735.jpg,-1,0,0,16.07164
IMG/center_2020_02_08_20_02_10_811.jpg,IMG/left_2020_02_08_20_02_10_811.jpg,IMG/right_2020_02_08_20_02_10_811.jpg,-1,0,0,15.87774
IMG/center_2020_02_08_20_02_10_883.jpg,IMG/left_2020_02_08_20_02_10_883.jpg,IMG/right_2020_02_08_20_02_10_883.jpg,-1,0,0,15.69467
IMG/center_2020_02_08_20_02_10_955.jpg,IMG/left_2020_02_08_20_02_10_955.jpg,IMG/right_2020_02_08_20_02_10_955.jpg,0,0,0,15.04066
IMG/center_2020_02_08_20_02_11_026.jpg,IMG/left_2020_02_08_20_02_11_026.jpg,IMG/right_2020_02_08_20_02_11_026.jpg,0,0,0,14.79673
IMG/center_2020_02_08_20_02_11_096.jpg,IMG/left_2020_02_08_20_02_11_096.jpg,IMG/right_2020_02_08_20_02_11_096.jpg,0,0,0,15.12208
IMG/center_2020_02_08_20_02_11_166.jpg,IMG/left_2020_02_08_20_02_11_166.jpg,IMG/right_2020_02_08_20_02_11_166.jpg,0,0,0,15.00979
IMG/center_2020_02_08_20_02_11_226.jpg,IMG/left_2020_02_08_20_02_11_226.jpg,IMG/right_2020_02_08_20_02_11_226.jpg,0,0,0,14.38211
IMG/center_2020_02_08_20_02_11_307.jpg,IMG/left_2020_02_08_20_02_11_307.jpg,IMG/right_2020_02_08_20_02_11_307.jpg,0,0,0,14.27746
IMG/center_2020_02_08_20_02_11_374.jpg,IMG/left_2020_02_08_20_02_11_374.jpg,IMG/right_2020_02_08_20_02_11_374.jpg,0,0,0,14.71432
IMG/center_2020_02_08_20_02_11_445.jpg,IMG/left_2020_02_08_20_02_11_445.jpg,IMG/right_2020_02_08_20_02_11_445.jpg,0,0,0,14.59708
IMG/center_2020_02_08_20_02_11_504.jpg,IMG/left_2020_02_08_20_02_11_504.jpg,IMG/right_2020_02_08_20_02_11_504.jpg,0.15,0,0,14.02958
IMG/center_2020_02_08_20_02_11_581.jpg,IMG/left_2020_02_08_20_02_11_581.jpg,IMG/right_2020_02_08_20_02_11_581.jpg,0.35,0,0,13.84272
IMG/center_2020_02_08_20_02_11_653.jpg,IMG/left_2020_02_08_20_02_11_653.jpg,IMG/right_2020_02_08_20_02_11_653.jpg,0.5000001,0.2106491,0,14.20009
IMG/center_2020_02_08_20_02_11_720.jpg,IMG/left_2020_02_08_20_02_11_720.jpg,IMG/right_2020_02_08_20_02_11_720.jpg,0,0.4137397,0,14.31573
IMG/center_2020_02_08_20_02_11_788.jpg,IMG/left_2020_02_08_20_02_11_788.jpg,IMG/right_2020_02_08_20_02_11_788.jpg,0,0.6195166,0,14.26069
IMG/center_2020_02_08_20_02_11_848.jpg,IMG/left_2020_02_08_20_02_11_848.jpg,IMG/right_2020_02_08_20_02_11_848.jpg,0,0.6088359,0,14.97214
IMG/center_2020_02_08_20_02_11_950.jpg,IMG/left_2020_02_08_20_02_11_950.jpg,IMG/right_2020_02_08_20_02_11_950.jpg,0,0.3040032,0,15.36296
IMG/center_2020_02_08_20_02_12_027.jpg,IMG/left_2020_02_08_20_02_12_027.jpg,IMG/right_2020_02_08_20_02_12_027.jpg,0,0.1033381,0,15.19355
IMG/center_2020_02_08_20_02_12_086.jpg,IMG/left_2020_02_08_20_02_12_086.jpg,IMG/right_2020_02_08_20_02_12_086.jpg,0,0,0,15.34942
IMG/center_2020_02_08_20_02_12_164.jpg,IMG/left_2020_02_08_20_02_12_164.jpg,IMG/right_2020_02_08_20_02_12_164.jpg,0,0,0,15.22697
IMG/center_2020_02_08_20_02_12_231.jpg,IMG/left_2020_02_08_20_02_12_231.jpg,IMG/right_2020_02_08_20_02_12_231.jpg,0,0,0,14.89237
IMG/center_2020_02_08_20_02_12_298.jpg,IMG/left_2020_02_08_20_02_12_298.jpg,IMG/right_2020_02_08_20_02_12_298.jpg,0,0,0,14.77148
IMG/center_2020_02_08_20_02_12_366.jpg,IMG/left_2020_02_08_20_02_12_366.jpg,IMG/right_2020_02_08_20_02_12_366.jpg,0,0,0,14.932
IMG/center_2020_02_08_20_02_12_435.jpg,IMG/left_2020_02_08_20_02_12_435.jpg,IMG/right_2020_02_08_20_02_12_435.jpg,0,0,0,14.59678
IMG/center_2020_02_08_20_02_12_505.jpg,IMG/left_2020_02_08_20_02_12_505.jpg,IMG/right_2020_02_08_20_02_12_505.jpg,0,0,0,14.48075
IMG/center_2020_02_08_20_02_12_572.jpg,IMG/left_2020_02_08_20_02_12_572.jpg,IMG/right_2020_02_08_20_02_12_572.jpg,0,0,0,14.65884
IMG/center_2020_02_08_20_02_12_641.jpg,IMG/left_2020_02_08_20_02_12_641.jpg,IMG/right_2020_02_08_20_02_12_641.jpg,0.2,0,0,14.52235
IMG/center_2020_02_08_20_02_12_740.jpg,IMG/left_2020_02_08_20_02_12_740.jpg,IMG/right_2020_02_08_20_02_12_740.jpg,0.45,0,0,14.04459
